Date;CGW_US;GEAE;GEGB;GESW;GRNSOLAR;GRNWIND;ICLN;MXEA;SPGTAQNT;VIX;Policy_un;BTC
29.04.2021;52.48;89.43;318.04;337.15;3327.89;3669.2;23.67;2336.23;9012.79;17.61;124.8895264;6373.35
28.04.2021;52.34;91.7;315.92;338.37;3517.33;3775.09;24.04;2324.42;8987.51;17.28;124.8895264;5900.01
27.04.2021;52.33;89.74;314.22;332.81;3480.52;3621.25;24.54;2295.82;8917.78;17.56;124.8895264;6280.45
26.04.2021;52.35;91.68;311.76;331.85;3467.11;3740.7;24.62;2280.89;8860.69;17.64;124.8895264;6164.32
23.04.2021;52.59;90.6;314.05;331.21;3441.17;3642.6;24.495;2256.29;8834.31;17.33;124.8895264;6051.77
22.04.2021;52.18;95.13;313.64;332.22;3612.96;3842.83;24.05;2282.89;8836.47;18.71;124.8895264;5729.19
21.04.2021;52.13;96.28;313.28;330.38;3630.88;3877.92;23.48;2268.51;8800.33;17.5;124.8895264;5899.2
20.04.2021;51.87;98.19;315.05;330.86;3737.69;3910.79;23.025;2291.95;8846.45;18.68;124.8895264;6200.81
19.04.2021;52.0007;100.41;313.75;330.61;3775.31;4069.13;23.24;2291.91;8832.62;17.29;124.8895264;6346.22
16.04.2021;51.98;103.04;313.27;333.05;3875.39;4151.52;23.82;2289.83;8835.63;16.25;124.8895264;6276.64
15.04.2021;51.66;102.72;313.32;331.48;3898.39;4124.62;23.05;2298.29;8846.05;16.57;124.8895264;6941.08
14.04.2021;51.12;101.72;310.57;333.83;3821.11;4104.04;23.39;2287.85;8860.9;16.99;124.8895264;7125.21
13.04.2021;51.08;100.38;310.47;332.63;3726.61;4088.84;23.47;2288.56;8823.92;16.65;124.8895264;6965.98
12.04.2021;51.23;96.54;310.41;330.65;3720.17;3849.55;23.0;2267.0;8787.73;16.91;124.8895264;7085.61
09.04.2021;50.76;95.32;311.57;329.11;3550.44;3833.7;23.47;2271.94;8758.14;16.69;124.8895264;6728.31
08.04.2021;50.27;96.1;313.74;333.64;3585.35;3912.14;23.44;2307.07;8789.11;16.95;124.8895264;6560.82
07.04.2021;50.13;98.08;313.09;332.38;3688.51;3988.22;23.14;2299.28;8771.73;17.16;124.8895264;6479.01
06.04.2021;50.31;96.67;310.53;330.36;3656.03;3974.62;23.81;2285.01;8723.4;18.12;124.8895264;6291.22
05.04.2021;50.49;97.49;311.12;325.11;3689.87;3974.55;23.81;2272.89;8642.9;17.91;124.8895264;6538.26
01.04.2021;49.72;97.86;309.03;323.95;3722.06;4008.14;24.18;2261.73;8618.3;17.33;124.8895264;6625.06
31.03.2021;49.14;97.4;308.48;327.95;3704.74;4015.48;24.3;2255.67;8657.06;19.4;139.8012085;6609.95
30.03.2021;48.9;98.94;309.71;326.47;3786.08;4093.39;23.49;2262.48;8565.74;19.61;139.8012085;6579.33
29.03.2021;48.88;99.4;309.24;324.67;3804.0;4106.33;22.41;2262.69;8490.33;20.74;139.8012085;6597.9
26.03.2021;49.16;98.26;308.59;322.85;3797.82;4020.3;22.96;2252.4;8471.18;18.86;139.8012085;6458.87
25.03.2021;48.48;100.2;306.34;325.72;3866.75;4043.97;22.51;2244.53;8503.4;19.81;139.8012085;6062
24.03.2021;48.07;99.92;305.77;323.33;3886.1;4100.16;22.4;2236.36;8474.67;21.2;139.8012085;5866.78
22.03.2021;48.55;101.55;304.44;320.98;3933.1;4081.26;23.9;2219.15;8387.12;18.88;139.8012085;6109.7
19.03.2021;48.71;100.88;302.66;315.36;3810.02;4088.82;23.34;2208.32;8302.22;20.95;139.8012085;6162.79
18.03.2021;48.67;98.1;305.74;312.68;3636.03;3953.02;22.74;2216.07;8252.12;21.58;139.8012085;6256.24
17.03.2021;49.17;95.79;303.29;311.71;3525.88;3926.85;24.05;2218.44;8256.68;19.23;139.8012085;6620.08
16.03.2021;49.08;97.25;305.48;312.07;3672.24;3897.8;24.73;2217.82;8272.35;19.79;139.8012085;6452.37
15.03.2021;49.05;94.43;301.12;309.94;3470.89;3766.55;25.31;2194.08;8172.72;20.03;139.8012085;6510.5
12.03.2021;48.9379;94.89;301.4;307.78;3500.68;3785.45;25.45;2195.79;8128.02;20.69;139.8012085;6292.48
11.03.2021;48.68;97.5;301.27;310.2;3483.08;3877.01;25.65;2215.17;8131.61;21.91;139.8012085;6352.18
10.03.2021;48.34;98.14;303.57;311.54;3584.69;3830.28;24.12;2231.46;8196.48;22.56;139.8012085;6350.84
09.03.2021;47.93;95.66;305.61;313.76;3461.86;3769.07;24.13;2231.43;8224.85;24.03;139.8012085;6484.94
08.03.2021;47.405;94.66;308.67;315.01;3419.68;3714.43;22.27;2246.82;8243.77;25.47;139.8012085;6268.18
05.03.2021;47.35;97.32;308.91;316.72;3606.59;3742.03;22.97;2229.17;8272.19;24.66;139.8012085;6093.16
04.03.2021;46.68;100.05;308.88;318.74;3599.37;3882.76;23.3;2235.29;8282.27;28.57;139.8012085;5805.52
03.03.2021;47.12;100.52;306.56;318.47;3587.42;3845.02;24.27;2220.87;8273.56;26.67;139.8012085;5532.63
02.03.2021;47.9085;100.43;306.2;319.5;3563.93;3850.46;25.97;2219.3;8248.63;24.1;139.8012085;5398.19
01.03.2021;48.1;101.0;304.82;320.04;3618.92;3889.7;26.83;2220.46;8217.43;23.35;139.8012085;5670.26
26.02.2021;47.18;96.49;302.43;319.75;3417.42;3775.52;25.85;2202.8;8141.76;27.95;151.9328918;5347.98
25.02.2021;47.89;95.49;300.24;317.44;3435.83;3774.59;25.5;2195.33;8081.51;28.89;151.9328918;5456.01
24.02.2021;48.7;90.04;302.18;314.0;3151.38;3572.83;26.79;2172.79;8014.38;21.34;151.9328918;5203.81
23.02.2021;48.44;92.14;297.48;314.41;3380.1;3541.39;26.23;2155.51;7964.72;23.11;151.9328918;5507.8
22.02.2021;48.44;94.72;299.78;311.81;3343.8;3670.52;26.6;2185.44;7911.13;23.45;151.9328918;5479.44
19.02.2021;48.85;98.08;300.95;315.66;3564.92;3706.67;28.49;2205.37;7989.85;22.05;151.9328918;5383.99
18.02.2021;48.47;102.5;298.87;318.85;3689.22;3873.5;27.95;2199.25;8076.1;22.49;151.9328918;6057.42
17.02.2021;48.7489;105.39;299.87;320.57;3855.87;3969.67;29.48;2198.61;8113.84;21.5;151.9328918;6255.79
16.02.2021;49.1;102.59;296.53;318.01;3689.55;3953.47;29.98;2168.87;7981.12;21.46;151.9328918;5844.73
12.02.2021;49.01;103.54;303.62;320.65;3562.44;4047.74;30.32;2233.61;8137.5;19.97;151.9328918;5858.97
11.02.2021;49.11;104.02;303.33;323.75;3787.33;3922.24;30.95;2217.81;8202.02;21.25;151.9328918;5469.02
10.02.2021;48.9;105.21;300.67;319.04;3635.9;3997.38;30.79;2234.31;8178.05;21.99;151.9328918;5354.39
09.02.2021;49.05;106.34;295.1;317.63;3628.52;4028.94;31.21;2233.75;8186.02;21.63;151.9328918;5302.39
08.02.2021;48.775;112.02;290.9;317.66;3858.36;4161.73;31.49;2232.56;8252.41;21.24;151.9328918;5001.68
05.02.2021;48.57;110.95;289.92;312.13;3714.69;4143.37;31.18;2222.06;8163.8;20.87;151.9328918;5296.98
04.02.2021;48.37;115.69;293.03;315.39;3888.71;4250.11;30.95;2233.61;8223.0;21.77;151.9328918;4947.16
03.02.2021;48.07;117.79;295.97;318.05;3979.78;4328.63;31.35;2256.88;8299.11;22.91;151.9328918;4241.84
01.02.2021;47.77;117.52;293.32;319.14;4027.71;4262.6;30.47;2227.7;8268.0;30.24;151.9328918;4228.3
29.01.2021;46.97;117.77;293.22;316.85;3941.87;4252.74;29.8;2221.46;8291.97;33.09;207.9124298;4163.35
28.01.2021;47.8;115.63;293.0;318.23;3799.94;4125.22;30.82;2215.36;8272.54;30.21;207.9124298;4013.54
27.01.2021;47.5;116.69;292.15;318.56;3806.25;4215.84;30.14;2211.03;8278.68;37.21;207.9124298;3790.69
26.01.2021;48.54;117.12;291.14;316.8;3753.23;4359.34;32.16;2202.48;8246.02;23.02;207.9124298;3872.5
25.01.2021;48.92;116.49;288.18;311.78;3620.7;4437.98;32.48;2182.17;8184.9;23.19;207.9124298;3676.17
22.01.2021;49.03;115.87;287.16;311.83;3647.0;4427.86;32.9;2165.73;8165.59;21.91;207.9124298;3525.88
21.01.2021;49.0;117.05;287.63;303.05;3610.58;4520.84;32.66;2168.22;8109.98;21.32;207.9124298;3598.24
20.01.2021;49.12;116.14;286.42;306.42;3637.45;4524.53;31.28;2156.27;8127.6;21.58;207.9124298;3718.32
19.01.2021;48.92;114.26;286.7;306.16;3528.77;4493.66;31.4;2139.28;8065.51;23.24;207.9124298;3764.74
15.01.2021;48.68;113.52;287.37;301.36;3438.28;4488.16;30.56;2124.05;7938.63;24.34;207.9124298;3585.97
14.01.2021;49.28;115.88;288.88;307.98;3582.57;4560.51;32.3;2159.65;8077.27;23.25;207.9124298;3913.46
13.01.2021;49.275;114.15;289.46;307.53;3490.21;4459.23;32.59;2170.28;8044.09;22.21;207.9124298;4108.59
12.01.2021;49.33;119.48;288.88;311.67;3685.9;4688.39;32.43;2194.71;8185.66;23.33;207.9124298;4006.42
11.01.2021;48.94;122.28;288.24;316.06;3758.57;4802.59;32.04;2187.21;8240.93;24.08;207.9124298;4410.08
08.01.2021;49.33;123.61;289.45;318.38;3776.96;4820.76;33.16;2199.96;8286.69;21.56;207.9124298;4074.6
07.01.2021;48.85;123.28;290.89;317.38;3797.49;4817.17;33.41;2209.99;8260.9;22.37;207.9124298;3856.46
06.01.2021;48.2364;119.61;293.69;318.34;3672.9;4695.87;31.4;2199.23;8287.92;25.07;207.9124298;3754.39
05.01.2021;46.97;118.48;292.5;318.9;3696.84;4634.55;29.29;2192.04;8258.75;25.34;207.9124298;4393.48
04.01.2021;46.56;114.97;290.14;316.34;3505.24;4504.39;28.68;2181.22;8220.84;26.97;207.9124298;4413.12
31.12.2020;46.8;114.42;289.24;317.24;3487.88;4518.23;28.24;2184.94;8222.4;22.75;246.1261292;4053.87
30.12.2020;46.83;120.21;289.17;322.97;3689.49;4665.04;28.29;2209.37;8309.61;22.77;246.1261292;3807.07
29.12.2020;46.71;121.01;285.23;321.5;3536.51;4738.96;27.66;2197.45;8318.4;23.08;246.1261292;3525.48
28.12.2020;46.5352;121.31;284.58;322.68;3604.16;4808.13;27.93;2192.66;8306.05;21.7;246.1261292;3258.35
24.12.2020;46.3267;123.19;283.57;321.75;3559.91;4968.8;27.71;2187.97;8253.47;21.53;246.1261292;3219.92
23.12.2020;46.2;127.03;285.63;324.97;3553.26;5148.88;27.76;2215.12;8319.08;23.31;246.1261292;3043.6
22.12.2020;45.86;127.26;285.6;325.98;3569.88;5174.04;27.32;2192.83;8234.89;24.23;246.1261292;3015.36
21.12.2020;45.87;122.19;286.66;316.47;3396.07;5026.08;26.36;2178.63;8127.12;25.16;246.1261292;2634.83
18.12.2020;46.8;116.26;286.06;304.05;3202.03;4871.33;25.91;2163.59;7901.61;21.57;246.1261292;2626.64
17.12.2020;47.04;115.72;284.76;303.03;3128.05;4904.45;25.56;2162.36;7877.27;21.93;246.1261292;2634.43
16.12.2020;46.62;112.84;288.85;307.07;3109.36;4707.13;25.06;2147.53;7917.61;22.5;246.1261292;2563.57
15.12.2020;46.76;112.84;288.86;307.03;3109.36;4706.26;25.06;2147.53;7914.51;22.89;246.1261292;2570.93
14.12.2020;45.86;112.84;289.3;306.04;3110.15;4717.32;23.94;2161.48;7884.74;24.72;246.1261292;2548.7
11.12.2020;45.93;111.94;287.9;304.17;3030.57;4760.34;23.63;2159.25;7840.26;23.31;246.1261292;2335.17
10.12.2020;46.02;113.11;286.92;304.18;3096.43;4768.06;23.5;2133.88;7809.1;22.52;246.1261292;2189.15
09.12.2020;46.23;110.72;285.47;303.71;3132.9;4514.79;23.15;2118.63;7806.48;22.27;246.1261292;2153.75
08.12.2020;46.03;110.66;285.53;303.71;3133.32;4514.79;23.73;2118.03;7786.21;20.68;246.1261292;2021.19
07.12.2020;45.8585;110.62;283.79;302.86;3127.95;4499.57;23.11;2113.37;7732.06;21.3;246.1261292;2064.09
04.12.2020;45.9992;109.32;281.12;300.63;3144.3;4466.01;23.01;2092.5;7717.56;20.79;246.1261292;2063.9
03.12.2020;45.93;106.44;281.11;302.26;3088.83;4332.55;22.94;2094.15;7769.05;21.28;246.1261292;2106.6
02.12.2020;45.78;104.9;284.39;302.56;3032.68;4290.11;23.1;2131.59;7828.71;21.17;246.1261292;2137.33
01.12.2020;45.99;103.36;291.14;303.09;3029.23;4246.69;23.31;2141.25;7752.7;20.77;246.1261292;2130.05
30.11.2020;45.22;101.99;289.76;302.42;3043.57;4163.34;23.53;2123.54;7755.44;20.57;246.7071228;2174.98
27.11.2020;45.7893;101.49;288.36;302.64;3037.96;4112.79;23.59;2103.55;7628.36;20.84;246.7071228;2145.92
25.11.2020;45.68;98.36;285.78;296.79;2913.52;4096.76;23.21;2099.52;7631.47;21.25;246.7071228;2135.58
24.11.2020;45.8;97.39;285.01;297.33;2888.83;4077.71;22.82;2090.16;7651.08;21.64;246.7071228;2183.35
23.11.2020;45.37;95.99;285.15;299.3;2838.67;4059.14;22.51;2100.0;7696.51;22.66;246.7071228;1913.48
20.11.2020;45.48;95.44;285.58;302.85;2819.21;4036.78;22.09;2101.49;7653.82;23.7;246.7071228;2125.41
19.11.2020;45.36;96.86;285.47;300.55;2919.13;4041.09;21.84;2092.75;7627.15;23.11;246.7071228;2143.19
18.11.2020;45.22;95.8;286.9;298.37;2872.12;4038.29;21.53;2093.5;7661.16;23.84;246.7071228;2062.37
17.11.2020;45.87;94.91;290.2;297.78;2852.36;3988.63;21.85;2101.12;7650.67;22.71;246.7071228;2090.15
16.11.2020;46.24;94.94;287.57;296.18;2801.25;4011.93;21.81;2096.28;7616.22;22.45;246.7071228;2021.46
13.11.2020;45.5;95.69;285.3;292.29;2807.91;4051.56;21.7;2080.77;7623.19;23.1;246.7071228;1984.95
12.11.2020;45.14;96.97;286.33;292.19;2806.48;4149.49;21.6;2074.08;7536.31;25.35;246.7071228;1980.82
11.11.2020;45.85;97.82;283.25;289.46;2810.95;4175.27;21.85;2053.83;7614.4;23.45;246.7071228;1891.11
10.11.2020;45.72;97.77;288.67;290.57;2843.09;4122.66;21.17;2080.15;7585.44;24.8;246.7071228;1825.64
09.11.2020;45.02;95.56;288.38;290.96;2795.85;4006.92;21.49;2066.59;7583.87;25.75;246.7071228;1812.84
06.11.2020;44.34;95.37;288.26;291.7;2798.2;3993.62;21.45;2065.6;7594.01;24.86;246.7071228;1764.24
05.11.2020;44.21;94.12;289.67;291.81;2792.4;3926.57;21.29;2058.59;7532.66;27.58;246.7071228;1720.94
04.11.2020;43.04;94.59;286.11;286.72;2718.12;4046.21;19.89;2025.29;7549.18;29.57;246.7071228;1728.27
03.11.2020;43.43;93.72;284.77;286.31;2617.1;4085.91;20.15;2035.27;7515.32;35.55;246.7071228;1738.83
02.11.2020;42.33;91.55;283.93;285.13;2590.1;3974.58;19.91;2026.37;7551.02;37.13;246.7071228;1695.72
30.10.2020;41.55;90.31;285.42;286.23;2522.58;3930.81;19.56;2040.0;7622.9;38.02;249.1736145;1576.83
29.10.2020;41.71;90.72;287.1;287.04;2509.98;3956.48;19.75;2034.58;7680.57;37.59;249.1736145;1544.39
28.10.2020;41.67;90.1;283.99;288.38;2484.7;3951.71;19.35;2028.23;7540.12;40.28;249.1736145;1531.42
27.10.2020;42.725;90.21;277.77;283.83;2439.0;3993.65;19.65;1998.05;7527.48;33.35;249.1736145;1519.8
26.10.2020;43.04;90.87;273.89;280.36;2393.98;4021.86;19.8;2001.32;7621.37;32.46;249.1736145;1515.02
23.10.2020;43.69;91.32;277.08;284.92;2439.58;4026.92;20.22;2007.01;7603.38;27.55;249.1736145;1479.94
22.10.2020;43.38;88.66;275.68;283.14;2353.69;3890.71;20.16;1990.66;7479.22;28.11;249.1736145;1533.43
21.10.2020;43.13;89.2;267.79;277.16;2433.94;3835.16;20.23;1968.9;7363.81;28.65;249.1736145;1461.44
20.10.2020;43.24;89.94;251.31;273.94;2453.91;3883.09;21.15;1924.19;7344.34;29.35;249.1736145;1449.89
19.10.2020;43.13;89.53;253.62;275.08;2433.36;3893.03;20.73;1916.22;7157.42;29.18;249.1736145;1473.49
16.10.2020;43.535;83.97;247.36;267.84;2223.32;3721.39;20.89;1876.22;7218.35;27.41;249.1736145;1426.9
15.10.2020;43.3;85.21;247.2;274.89;2189.89;3749.38;20.98;1848.79;7034.49;26.97;249.1736145;1336.5
14.10.2020;43.49;84.91;241.91;267.81;2211.86;3642.1;21.14;1805.9;6896.97;26.4;249.1736145;1311.78
13.10.2020;43.49;83.97;238.0;264.11;2150.4;3634.99;20.89;1780.08;6917.45;26.07;249.1736145;1268.66
12.10.2020;44.0681;84.22;238.51;263.96;2188.22;3580.35;20.96;1789.64;6951.33;25.07;249.1736145;1297.75
09.10.2020;43.44;82.74;238.78;264.91;2155.72;3490.21;21.4;1805.35;7113.18;25.0;249.1736145;1274.97
08.10.2020;43.2;83.54;244.54;271.19;2148.84;3560.52;21.07;1849.24;7153.83;26.36;249.1736145;1279.66
07.10.2020;42.76;84.32;248.56;272.1;2199.37;3566.16;21.09;1860.2;7250.79;28.06;249.1736145;1296.53
06.10.2020;42.331;85.53;253.49;275.27;2245.78;3622.45;20.09;1884.26;7201.14;29.48;249.1736145;1240.43
05.10.2020;42.395;85.43;252.26;273.7;2255.17;3597.98;19.95;1874.07;7178.75;27.96;249.1736145;1221.46
02.10.2020;41.866;86.39;252.16;273.24;2260.25;3671.07;19.08;1887.11;7194.01;27.63;249.1736145;1195.21
01.10.2020;41.7;89.57;253.46;274.99;2376.89;3758.39;19.09;1888.76;7186.47;26.7;249.1736145;1186.12
30.09.2020;41.35;89.07;253.44;273.65;2345.64;3777.16;18.49;1893.41;7239.79;26.37;218.0582733;1204.99
29.09.2020;41.21;88.99;254.15;277.39;2334.85;3788.88;17.98;1882.36;7190.19;26.27;218.0582733;1180.57
28.09.2020;41.08;88.87;259.11;274.75;2345.61;3812.75;17.56;1870.46;7241.25;26.19;218.0582733;1187.6
25.09.2020;40.68;90.21;259.9;275.12;2363.07;3876.63;16.8;1908.49;7234.04;26.38;218.0582733;1203.16
24.09.2020;40.1;88.73;261.75;274.5;2360.6;3791.34;16.44;1907.81;7316.48;28.51;218.0582733;1206.69
23.09.2020;40.0385;89.14;265.48;278.69;2337.49;3848.32;16.52;1919.48;7211.16;28.58;218.0582733;1219.82
22.09.2020;40.63;88.56;265.08;274.01;2356.38;3718.64;16.67;1910.2;7170.02;26.86;218.0582733;1204.61
21.09.2020;40.4;87.99;266.41;272.48;2308.32;3717.07;16.58;1896.55;7102.23;27.78;218.0582733;1196.13
18.09.2020;41.23;87.46;263.84;267.66;2319.98;3681.9;16.72;1884.38;7062.61;25.83;218.0582733;1156.7
17.09.2020;41.47;84.53;266.0;265.49;2229.94;3583.21;16.74;1888.31;7039.29;26.46;218.0582733;1177.86
16.09.2020;41.39;84.02;265.19;264.67;2222.23;3579.83;17.06;1884.14;6950.28;26.04;218.0582733;1177.67
15.09.2020;41.395;81.39;263.07;261.18;2113.93;3502.53;16.96;1855.1;6921.44;25.59;218.0582733;1219.05
14.09.2020;41.1804;81.34;261.77;257.91;2161.29;3486.02;16.64;1859.54;6877.03;25.85;218.0582733;1226.74
11.09.2020;40.8;79.01;258.99;257.43;2088.46;3342.84;16.19;1855.32;6845.73;26.87;218.0582733;1233.41
10.09.2020;40.44;77.58;256.46;257.47;2059.82;3315.0;16.2;1867.88;6824.16;29.71;218.0582733;1211.38
09.09.2020;41.18;75.91;259.79;257.25;2029.94;3255.65;16.57;1866.06;6738.95;28.81;218.0582733;1198.75
08.09.2020;40.31;74.07;252.43;253.4;1953.3;3219.02;16.01;1830.99;6656.2;31.46;218.0582733;1159.3
04.09.2020;40.83;73.21;251.43;250.79;1901.29;3197.77;16.1;1830.9;6683.95;30.75;218.0582733;1155.12
03.09.2020;40.85;74.11;252.26;251.8;1903.65;3244.89;16.27;1855.32;6730.01;33.6;218.0582733;1155.02
02.09.2020;41.85;73.64;255.36;254.12;1907.76;3214.6;17.35;1851.38;6714.45;26.57;218.0582733;1123.36
01.09.2020;41.03;73.67;256.82;252.38;1890.94;3223.78;17.42;1856.89;6862.4;26.12;218.0582733;1187.49
31.08.2020;40.91;74.63;263.8;260.36;1869.83;3281.89;17.14;1911.81;6881.88;26.41;224.4263611;1202.62
28.08.2020;41.06;74.22;269.8;259.35;1870.32;3281.93;17.2;1911.18;6894.15;22.96;224.4263611;1276.53
27.08.2020;40.8694;75.41;271.63;259.06;1925.15;3312.83;16.82;1925.15;6877.33;24.47;224.4263611;1343.24
26.08.2020;41.08;74.54;267.18;258.0;1929.84;3265.14;16.87;1914.89;6853.65;23.27;224.4263611;1316.44
25.08.2020;41.17;73.69;263.96;256.73;1892.34;3247.43;16.87;1910.62;6785.98;22.03;224.4263611;1290.98
24.08.2020;41.18;72.6;259.97;255.44;1827.19;3234.07;16.49;1896.99;6767.48;22.37;224.4263611;1264.57
21.08.2020;40.68;72.55;261.93;251.88;1830.75;3244.12;16.29;1897.15;6841.57;22.54;224.4263611;1288.37
20.08.2020;40.77;73.18;263.04;255.21;1849.94;3264.04;16.3;1891.92;6733.76;22.72;224.4263611;1267.36
19.08.2020;40.99;71.52;263.37;251.31;1826.68;3175.35;16.41;1878.74;6803.79;22.54;224.4263611;1317.5
18.08.2020;41.3;72.93;265.87;253.04;1919.36;3254.0;16.35;1891.53;6750.14;21.51;224.4263611;1312.1
17.08.2020;41.3;71.94;265.87;252.03;1914.72;3168.1;16.29;1870.29;6809.86;21.35;224.4263611;1331.36
14.08.2020;41.4;74.02;269.17;253.35;1942.29;3294.08;16.1;1899.02;6934.51;22.05;224.4263611;1309.99
13.08.2020;41.66;76.45;267.86;258.19;2085.75;3348.19;16.22;1913.04;6829.35;22.13;224.4263611;1348.31
12.08.2020;41.8079;75.97;266.77;253.21;2047.64;3292.98;15.95;1902.89;6821.91;22.28;224.4263611;1384.83
11.08.2020;40.96;75.88;269.02;250.13;2028.95;3310.69;15.68;1909.99;6810.92;24.03;224.4263611;1327.03
10.08.2020;41.05;75.77;271.04;255.3;2055.95;3296.88;15.94;1910.82;6788.62;22.13;224.4263611;1294.86
07.08.2020;40.78;74.72;269.78;253.59;1999.32;3289.09;15.88;1902.25;6814.39;22.21;224.4263611;1300.43
06.08.2020;40.45;75.33;270.26;253.47;2023.95;3347.7;15.65;1917.08;6825.01;22.65;224.4263611;1274.42
05.08.2020;40.21;75.1;269.88;254.94;2024.5;3324.26;15.59;1905.7;6839.34;22.99;224.4263611;1332.38
04.08.2020;39.97;74.59;269.97;255.56;2001.98;3340.34;15.2;1905.54;6746.9;23.76;224.4263611;1295.78
03.08.2020;40.1159;73.37;267.41;251.45;1963.09;3281.56;14.75;1879.9;6758.91;24.28;224.4263611;1331.71
31.07.2020;39.8;73.1;265.5;251.66;1981.26;3257.61;14.4;1885.94;6825.92;24.46;305.9635315;1309.58
30.07.2020;40.13;74.33;265.07;253.04;2038.13;3292.36;14.5;1915.01;6856.04;24.76;305.9635315;1263.49
29.07.2020;40.68;74.37;267.88;253.26;2037.73;3298.63;14.43;1908.27;6860.11;24.1;305.9635315;1281.27
28.07.2020;39.9;74.45;267.91;252.21;2044.63;3313.15;14.35;1905.11;6879.4;25.44;305.9635315;1274.15
27.07.2020;40.1015;73.89;267.1;252.68;2038.78;3289.67;14.72;1899.51;6935.84;24.74;305.9635315;1250.49
24.07.2020;39.6699;74.66;268.15;253.22;2015.15;3319.41;14.43;1912.76;6957.28;25.84;305.9635315;1261.37
23.07.2020;39.88;73.44;269.24;254.22;2006.58;3266.56;14.7;1912.37;6833.89;26.08;305.9635315;1234.63
22.07.2020;39.9037;72.46;269.12;252.55;1932.27;3267.03;14.66;1889.55;6825.91;24.32;305.9635315;1213.85
21.07.2020;39.56;71.78;268.33;249.58;1980.91;3163.73;14.54;1859.36;6793.93;24.84;305.9635315;1076.15
20.07.2020;39.3;71.96;266.11;246.65;1951.82;3187.76;14.47;1855.11;6721.95;24.46;305.9635315;1076.81
17.07.2020;39.17;70.89;265.79;242.14;1924.37;3156.63;14.21;1862.3;6710.08;25.68;305.9635315;1052.67
16.07.2020;38.87;71.75;266.8;240.52;1965.78;3185.41;13.98;1875.61;6646.78;28.0;305.9635315;1051.61
15.07.2020;38.74;69.69;265.34;236.12;1916.57;3134.15;14.09;1855.48;6663.23;27.76;305.9635315;1028.33
14.07.2020;38.29;67.89;261.75;236.36;1853.06;3169.53;13.78;1839.41;6627.33;29.52;305.9635315;1029.44
13.07.2020;37.66;67.05;264.41;233.81;1823.36;3146.22;13.4;1820.21;6649.2;32.19;305.9635315;1023.49
10.07.2020;37.77;66.74;264.59;237.5;1821.79;3156.5;13.56;1845.95;6741.74;27.29;305.9635315;1030.59
09.07.2020;37.43;66.34;267.64;242.33;1803.56;3138.45;13.58;1872.58;6656.71;29.26;305.9635315;1039.83
08.07.2020;37.92;66.28;265.09;236.15;1789.24;3136.46;13.75;1874.56;6664.2;28.08;305.9635315;1035.01
07.07.2020;37.63;67.32;261.32;236.91;1840.49;3138.44;13.31;1876.09;6596.42;29.43;305.9635315;1036.91
06.07.2020;38.24;66.49;260.53;234.58;1776.64;3112.89;13.36;1859.81;6653.12;27.94;305.9635315;1034.32
02.07.2020;37.74;67.74;262.2;236.24;1846.03;3146.9;12.86;1875.42;6637.89;27.68;305.9635315;1059.61
01.07.2020;37.5;67.06;262.86;235.88;1845.39;3108.88;12.68;1873.43;6594.51;28.62;305.9635315;1034.43
30.06.2020;37.38;66.94;261.18;235.7;1824.78;3060.39;12.52;1880.28;6528.95;30.43;231.2597809;1043.14
29.06.2020;37.13;66.39;258.62;234.81;1837.59;2998.83;12.4;1862.44;6507.1;31.78;231.2597809;1014.77
26.06.2020;36.51;64.87;259.43;234.39;1783.71;2958.74;12.01;1852.43;6473.78;34.73;231.2597809;1037.79
25.06.2020;36.81;63.93;259.77;235.06;1773.0;2940.62;12.34;1852.55;6458.01;32.22;231.2597809;1025.68
24.06.2020;36.62;64.41;263.56;236.39;1784.62;2922.36;12.35;1863.96;6359.06;33.84;231.2597809;1028.06
23.06.2020;37.53;62.75;261.6;232.46;1772.19;2808.1;12.55;1829.7;6311.98;31.37;231.2597809;1030.99
22.06.2020;37.6311;62.08;262.92;221.3;1709.17;2843.34;12.4;1839.35;6276.12;31.77;231.2597809;1041.95
19.06.2020;37.4;61.71;261.62;220.02;1736.65;2796.15;12.29;1812.78;6221.36;35.12;231.2597809;1042.68
18.06.2020;37.7285;61.84;259.93;219.8;1747.12;2765.83;12.28;1805.62;6282.44;32.94;231.2597809;1082.58
17.06.2020;37.86;61.61;262.4;220.06;1735.56;2747.9;12.19;1816.33;6274.88;33.47;231.2597809;1075
16.06.2020;37.89;59.98;263.1;220.4;1683.54;2659.5;12.44;1824.85;6348.22;33.67;231.2597809;1041.97
15.06.2020;37.28;60.05;268.98;223.36;1687.89;2639.72;12.26;1839.0;6270.19;34.4;231.2597809;1053.28
12.06.2020;36.9954;58.86;265.2;218.29;1618.73;2625.31;12.08;1804.35;6284.27;36.09;231.2597809;1043.37
11.06.2020;36.43;58.57;265.27;217.98;1619.15;2611.62;11.81;1807.66;6229.74;40.79;231.2597809;1065.85
10.06.2020;38.7515;57.55;261.61;214.15;1590.31;2563.05;12.66;1783.59;6222.94;27.57;231.2597809;1057.35
09.06.2020;38.92;56.85;260.08;216.8;1593.79;2533.45;12.73;1780.58;6169.78;27.57;231.2597809;1057.14
08.06.2020;39.49;56.42;259.2;214.84;1566.62;2535.82;12.96;1775.53;6079.96;25.81;231.2597809;1037.22
